2025-11-12 13:56:26,980 - ERROR - WPAgent - ListAvailableCommands - name 'COMMAND_ROUTER' is not defined
2025-11-12 13:58:21,681 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands
2025-11-12 13:58:21,735 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-12 13:58:29,593 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent'
2025-11-12 13:58:33,796 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands
2025-11-12 13:58:47,321 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands
2025-11-12 13:59:00,185 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent'
2025-11-12 13:59:06,968 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands
2025-11-12 13:59:32,385 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-12 13:59:32,385 - INFO - WPAgent - ListAvailableCommands - 
2025-11-12 13:59:32,386 - ERROR - WPAgent - ListAvailableCommands - Exception during command execution: 'output'
2025-11-12 13:59:32,386 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-12 13:59:32,386 - INFO - WPAgent - ListAvailableCommands - 
2025-11-12 13:59:32,387 - ERROR - WPAgent - ListAvailableCommands - Exception during command execution: 'output'
2025-11-12 13:59:32,387 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-12 13:59:32,387 - INFO - WPAgent - ListAvailableCommands - 
2025-11-12 13:59:32,387 - ERROR - WPAgent - ListAvailableCommands - Exception during command execution: 'output'
2025-11-12 14:04:49,133 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent'
2025-11-12 14:05:00,701 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands
2025-11-12 14:05:00,754 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-12 14:05:00,754 - INFO - WPAgent - ListAvailableCommands - 21 commands available
2025-11-13 14:02:39,403 - INFO - WPAgent - AutoFocus - Sending command: AutoFocus
2025-11-13 14:17:09,436 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent'
2025-11-13 14:18:34,084 - INFO - WPAgent - AutoFocus - Received command: AutoFocus
2025-11-13 14:18:52,581 - INFO - WPAgent - AutoFocus - Auto-focus command succesfully executed
2025-11-14 11:47:51,131 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 11:48:26,410 - INFO - WPAgent - ListCommands - Sending command: ListCommands (request_id: fbf81510...)
2025-11-14 11:48:26,416 - INFO - WPAgent - ListCommands - Received command: ListCommands
2025-11-14 11:48:26,416 - ERROR - WPAgent - ListCommands - Unknown command: ListCommands
2025-11-14 11:49:02,616 - INFO - WPAgent - AutoFocus - Sending command: AutoFocus (request_id: c8e6eaa0...)
2025-11-14 11:49:02,621 - INFO - WPAgent - AutoFocus - Received command: AutoFocus
2025-11-14 11:49:02,622 - ERROR - WPAgent - AutoFocus - Prober not initialized. Please run 'Initialize' command first.
2025-11-14 11:49:55,000 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 5c9a59e9...)
2025-11-14 11:49:55,004 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
